State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
AL,Phenix City,Irish Ln,36869.0,4.0,3.0,2453.0,108.03098247044436,0.17,,,32.44735,-84.99815,265000.0
AL,Irvington,Oak St,36544.0,3.0,2.0,1505.0,132.3720930232558,0.8023,192200.0,1450.0,30.467716,-88.23551,199220.0
AL,Prattville,Golson Rd,36067.0,4.0,5.0,2924.0,139.87688098495212,10.0,,,32.446907,-86.55534,409000.0
AL,Muscle Shoals,Gargis Hollow Rd,35661.0,3.0,1.0,1100.0,163.54545454545453,0.65,,,34.797276,-87.50192,179900.0
AL,Tallassee,Powers Ave,36078.0,3.0,2.0,1640.0,125.0,0.36,,,32.53751,-85.8778,205000.0
AL,Montgomery,Valley Brook Ln,36117.0,4.0,2.0,1488.0,122.98387096774194,0.2799999999999999,182400.0,1450.0,32.408894,-86.201035,183000.0
AL,Birmingham,Crest Brook Rd,35223.0,4.0,3.0,2592.0,231.2885802469136,0.44,,,33.497654,-86.71149,599500.0
AL,Jackson,Belview Cir,36545.0,3.0,2.0,1060.0,113.1132075471698,0.79,,,31.542847,-87.88674,119900.0
AL,Orange Beach,Ono Blvd,36561.0,3.0,2.0,1524.0,393.04461942257217,0.2659999999999999,,,30.282024,-87.53777,599000.0
AL,Helena,Dublin Dr,35080.0,3.0,2.0,1262.0,178.28843106180665,0.17,,,33.269222,-86.84463,225000.0
AL,Foley,Meadow Ln,36535.0,3.0,2.0,1528.0,182.5916230366492,0.295,,,30.396852,-87.67533,279000.0
AL,Mobile,W Hillwood Dr,36605.0,4.0,2.0,2600.0,96.15384615384616,0.4337,,2100.0,30.62461,-88.09249,250000.0
AL,Cullman,County Road 710,35055.0,4.0,2.0,1600.0,93.75,4.8,149200.0,1822.0,34.148727,-86.77304,150000.0
AL,Spanish Fort,Caisson Trce,36527.0,4.0,3.0,2802.0,153.46181299072092,0.42,,,30.682983,-87.90636,430000.0
AL,Webb,Ben Ivey Rd,36376.0,4.0,2.0,1313.0,49.42878903274943,0.03014233241505969,62300.0,1300.0,31.22486,-85.25838,64900.0
AL,Valley Grande,Berry Rd,36701.0,3.0,3.0,1556.0,96.33676092544988,0.65,,,33.0,-87.0,149900.0
AL,Huntsville,Lynn Rd NW,35810.0,4.0,2.0,1511.0,119.12640635340834,0.39,179400.0,1433.0,34.78267,-86.58862,180000.0
AL,Guntersville,Wray Rd,35976.0,3.0,3.0,2149.0,65.10004653327128,0.5,139800.0,1800.0,34.300037,-86.39073,139900.0
AL,Valley,Lee Road 895,36854.0,4.0,3.0,2100.0,188.0952380952381,0.37,,,32.68981,-85.17476,395000.0
AL,Auburn,S Cedarbrook Dr,36830.0,4.0,3.0,2106.0,175.64102564102564,0.36,,,32.63288,-85.48234,369900.0
AL,Mobile,Oak Lane Cir W,36618.0,3.0,1.0,1217.0,122.43221035332786,0.1883,,1300.0,30.71445,-88.135284,149000.0
AL,Birmingham,27th St,35218.0,3.0,2.0,1418.0,98.73060648801128,0.17,130000.0,1212.0,33.501514,-86.89199,140000.0
AL,Semmes,Wulff Rd S,36575.0,4.0,2.0,2520.0,118.77738095238097,0.9141,298200.0,2025.0,30.761631,-88.292496,299319.0
AL,Arab,Ruth Rd,35016.0,3.0,2.0,1712.0,113.90186915887853,1.0,194300.0,1628.0,34.356606,-86.522484,195000.0
AL,Guntersville,Buttercup Dr #425-427,35976.0,2.0,1.0,925.0,167.55675675675676,0.21,146600.0,1200.0,34.42224,-86.25966,154990.0
AL,Fort Mitchell,Ihagee Creek Cir,36856.0,4.0,2.0,2002.0,134.86513486513488,0.44,,,32.232662,-84.973465,270000.0
AL,Gulf Shores,N Gemini St,36542.0,4.0,2.0,1856.0,206.30387931034485,0.1433,,,30.302923,-87.69361,382900.0
AL,Clanton,County Road 32,35046.0,3.0,2.0,1152.0,147.48263888888889,2.15,169500.0,1194.0,32.878918,-86.56741,169900.0
AL,Daleville,Gritney Rd,36322.0,3.0,2.0,1902.0,94.6372239747634,0.3299999999999999,,,31.264801,-85.72387,180000.0
AL,Anniston,Eulaton Rd,36201.0,3.0,2.0,1696.0,29.451650943396228,0.5,,1194.0,33.654697,-85.90091,49950.0
AL,Kellyton,Coosa County Rd,35089.0,3.0,2.0,1760.0,78.97727272727273,3.0,,,32.981297,-86.03913,139000.0
AL,Prattville,Gray Dr,36067.0,3.0,2.0,2000.0,112.45,0.24,,,32.444508,-86.47387,224900.0
AL,Huntsville,Pops Cor,35811.0,4.0,2.0,2289.0,152.9051987767584,0.51,,,34.777668,-86.48719,350000.0
AL,Rogersville,County Road 165,35652.0,3.0,3.0,1400.0,132.07142857142858,0.5,182100.0,1300.0,34.81635,-87.262695,184900.0
AL,Kellyton,Coosa County Road 50,35089.0,3.0,2.0,1760.0,79.48863636363636,3.0,,605.0,32.981277,-86.039116,139900.0
AL,Spanish Fort,Caisson Trce,36527.0,5.0,4.0,2600.0,144.23076923076923,0.665,,,30.678589,-87.90917,375000.0
AL,Vernon,Pennington Ln,35592.0,3.0,1.0,1187.0,67.39679865206402,4.0,76700.0,1650.0,33.787724,-88.165764,80000.0
AL,Gallion,Maple St,36742.0,3.0,2.0,2925.0,135.04273504273505,6.0,393600.0,2459.0,32.512672,-87.71695,395000.0
AL,Wilmer,Fillingim Rd,36587.0,4.0,3.0,2541.0,118.0637544273908,2.3,298900.0,1099.0,30.790745,-88.30819,300000.0
AL,Thorsby,Jones St,35171.0,5.0,3.0,2370.0,116.83544303797468,10.0,,1905.0,32.91567,-86.69866,276900.0
AL,Cullman,Barton Dr NE,35055.0,3.0,2.0,2349.0,108.55683269476371,0.53,253100.0,1599.0,34.191113,-86.81209,255000.0
AL,Mobile,Scarlett Oak Dr,36608.0,3.0,2.0,1232.0,156.25,0.3775,,,30.62828,-88.35601,192500.0
AL,Abbeville,S Lakeview Dr,36310.0,4.0,2.0,1344.0,115.2529761904762,0.93,117000.0,,31.65619,-85.10319,154900.0
AL,Summerdale,County Road 34,36580.0,3.0,2.0,1908.0,209.38155136268344,3.07,,,30.494781,-87.73094,399500.0
AL,Bay Minette,W 6th St,36507.0,4.0,3.0,2100.0,114.23809523809524,0.302,,,30.887451,-87.77709,239900.0
AL,Anniston,Parkwood Dr,36201.0,3.0,2.0,1016.0,157.48031496062993,0.5,159400.0,1032.0,33.688515,-85.862495,160000.0
AL,Grand Bay,Deer Cir,36541.0,4.0,3.0,2400.0,162.67083333333332,2.3,392200.0,2649.0,30.559324,-88.4035,390410.0
AL,Stevenson,County Road 370,35772.0,4.0,2.0,1755.0,136.6951566951567,0.68,238000.0,1599.0,34.907852,-85.76508,239900.0
AL,Huntsville,Antietam Rd SE,35803.0,3.0,2.0,1457.0,171.58544955387782,0.21,247200.0,1599.0,34.61809,-86.54882,250000.0
AL,Foley,Fulton Loop,36535.0,3.0,2.0,1588.0,188.85390428211588,0.2388,,,30.37459,-87.69701,299900.0
AL,Owens Cross Roads,Jump St SE,35763.0,4.0,3.0,2210.0,176.01809954751133,0.25,,,34.635723,-86.49413,389000.0
AL,Slocomb,E State Highway 52,36375.0,4.0,3.0,2797.0,130.49696102967465,10.0,,,31.106539,-85.629974,365000.0
AL,Columbiana,Hillsdale Dr,35051.0,4.0,2.0,2432.0,27.91940789473684,0.77,,,33.142124,-86.60367,67900.0
AL,Owens Cross Roads,Chaco St,35763.0,3.0,2.0,1480.0,202.7027027027027,0.2460973370064279,,,34.61587,-86.497795,300000.0
AL,Saraland,Deer Run Dr,36571.0,3.0,2.0,1828.0,108.31509846827132,0.4658,199700.0,1599.0,30.841074,-88.08948,198000.0
AL,Athens,Rolling Vista Dr,35613.0,4.0,2.0,1932.0,162.99171842650102,0.2,314100.0,1914.0,34.75443,-86.88578,314900.0
AL,Owens Cross Roads,Eastwood Dr,35763.0,3.0,2.0,1654.0,181.3180169286578,1.65,298300.0,1934.0,34.61488,-86.45121,299900.0
AL,Gulf Shores,E 22nd Ave,36542.0,3.0,2.0,1305.0,252.7969348659004,0.351,,,30.275293,-87.68028,329900.0
AL,Montgomery,Limestone Ct,36117.0,2.0,3.0,1320.0,101.51515151515152,,116400.0,1150.0,32.35384,-86.20596,134000.0
AL,Scottsboro,Woodall Ln,35768.0,3.0,2.0,1586.0,157.56620428751577,0.37,247400.0,1235.0,34.67045,-86.05488,249900.0
AL,Tuscaloosa,Havenridge Loop,35405.0,4.0,3.0,2526.0,170.19002375296913,0.25,,,33.12312,-87.54705,429900.0
AL,Athens,Thomas St,35611.0,3.0,1.0,1100.0,147.27272727272728,1.0,,,34.801434,-86.959984,162000.0
AL,Montgomery,Cottingham Dr,36106.0,4.0,2.0,1680.0,77.38035714285714,0.2760999999999999,128800.0,1394.0,32.34567,-86.23511,129999.0
AL,Chickasaw,6th St,36611.0,2.0,1.0,1316.0,72.56838905775076,0.1606,94900.0,1099.0,30.762444,-88.08054,95500.0
AL,Centreville,Wilson Rd,35042.0,3.0,2.0,1408.0,99.36079545454544,0.61,137400.0,1350.0,32.98726,-87.21477,139900.0
AL,Jasper,Forest Rd,35504.0,3.0,2.0,1800.0,152.77777777777777,,153900.0,1635.0,33.857433,-87.262695,275000.0
AL,Birmingham,5th Way Cir NW,35215.0,3.0,3.0,1992.0,110.4417670682731,0.42,184200.0,1270.0,33.642715,-86.702225,220000.0
AL,Dothan,Wimbledon Dr,36305.0,4.0,2.0,2241.0,124.9442213297635,0.3399999999999999,277900.0,2064.0,31.211576,-85.453156,280000.0
AL,Daphne,Rolling Hill Dr,36526.0,4.0,4.0,2755.0,96.18874773139746,0.259,,,30.64606,-87.88291,265000.0
AL,Dothan,Granberry Dr,36303.0,3.0,1.0,1289.0,100.7757951900698,0.3399999999999999,118900.0,1185.0,31.275568,-85.43938,129900.0
AL,Florence,Malone Cir,35630.0,3.0,2.0,1272.0,141.4308176100629,0.2299999999999999,178800.0,1495.0,34.825504,-87.6715,179900.0
AL,Montgomery,Wilmington Rd,36105.0,3.0,2.0,1732.0,35.79676674364896,,59900.0,1320.0,32.34212,-86.30114,62000.0
AL,Birmingham,23rd St SW,35211.0,3.0,2.0,1360.0,44.044117647058826,0.17,,,33.485176,-86.87472,59900.0
AL,Mobile,S Georgia Ave,36604.0,4.0,3.0,3723.0,195.8098307816277,0.1504,729200.0,3759.0,30.680508,-88.06529,729000.0
AL,Saraland,Pake Rd,36571.0,3.0,2.0,2032.0,145.17667322834646,1.65,,,30.847399,-88.13863,294999.0
AL,Robertsdale,Roserun Rd,36567.0,4.0,5.0,2950.0,167.79661016949152,3.0,,,30.642878,-87.67365,495000.0
AL,Montgomery,Greensboro Dr,36108.0,3.0,2.0,1000.0,110.0,0.19,106800.0,950.0,32.303844,-86.34714,110000.0
AL,Huntsville,Marymont Dr NW,35810.0,3.0,2.0,1320.0,155.3030303030303,0.3,204200.0,1494.0,34.778187,-86.605255,205000.0
AL,Fairhope,Fairfax Dr,36532.0,5.0,4.0,3479.0,185.3693590112101,0.475,,,30.504642,-87.87718,644900.0
AL,Fairhope,Viale Trentino,36532.0,3.0,4.0,3238.0,208.46201358863496,0.26,,,30.557747,-87.896324,675000.0
AL,Huntsville,Blake Bottom Rd,35806.0,5.0,4.0,4600.0,173.69565217391303,2.1,,,34.78706,-86.70479,799000.0
AL,Huntsville,Kenwood Dr NW,35810.0,4.0,2.0,1569.0,143.33970681963035,0.43,224100.0,1432.0,34.784073,-86.58795,224900.0
AL,Pelham,Hidden Creek Cir,35124.0,2.0,2.0,1175.0,187.2340425531915,0.07,,,33.28992,-86.80459,220000.0
AL,Prattville,Buckeye Cir,36067.0,3.0,2.0,1144.0,135.48951048951048,6.07,146900.0,1200.0,32.59268,-86.69812,155000.0
AL,Fairhope,Wisteria St,36532.0,4.0,4.0,3384.0,162.52955082742318,0.4,511400.0,2999.0,30.51387,-87.90105,550000.0
AL,Eufaula,Highway 30,36027.0,3.0,1.0,1216.0,119.24342105263158,0.45,138400.0,1099.0,31.872173,-85.21629,145000.0
AL,Mobile,Spring Grv N,36695.0,3.0,2.0,1539.0,155.94541910331384,0.2047,239800.0,1679.0,30.644339,-88.25151,240000.0
AL,Montgomery,Colgate Dr,36109.0,3.0,2.0,1706.0,99.58968347010553,0.2496556473829201,,,32.384464,-86.22411,169900.0
AL,Fairhope,Royal Ln,36532.0,4.0,2.0,2060.0,203.3980582524272,0.3939999999999999,,,30.517668,-87.85656,419000.0
AL,Enterprise,Stoneridge Rd,36330.0,3.0,2.0,1511.0,142.28987425545995,0.2299999999999999,,,31.326319,-85.883064,215000.0
AL,Birmingham,47th St W,35208.0,4.0,2.0,2113.0,59.11026975863701,0.16,121500.0,1132.0,33.48694,-86.90086,124900.0
AL,Florence,Edgewood Dr,35630.0,3.0,1.0,1089.0,151.42332415059687,0.12,163500.0,999.0,34.817142,-87.68756,164900.0
AL,Ozark,S Highway 123,36360.0,3.0,2.0,1366.0,100.29282576866764,0.41,,665.0,31.412834,-85.61016,137000.0
AL,Scottsboro,Skyline Shores Dr,35769.0,3.0,4.0,2509.0,288.9597449182941,,667100.0,3721.0,34.571102,-86.11438,725000.0
AL,Boaz,Fire Tower Rd,35956.0,5.0,3.0,2554.0,77.9169929522318,3.32,184300.0,1796.0,34.157356,-86.18112,199000.0
AL,Guntersville,Browns Valley Rd,35976.0,5.0,4.0,3862.0,200.67322630761265,6.0,714200.0,2921.0,34.287952,-86.39717,775000.0
AL,Anniston,Crestview Rd,36207.0,4.0,3.0,2694.0,57.498144023756495,0.49,,,33.649113,-85.79814,154900.0
AL,Crane Hill,County Road 168,35053.0,3.0,2.0,1100.0,327.1818181818182,,359200.0,2839.0,33.96913,-87.106636,359900.0
AL,Theodore,Rester Rd,36582.0,3.0,2.0,2300.0,52.130434782608695,0.5438999999999999,,,30.565338,-88.20124,119900.0
AL,Mobile,Lumpkin Grove Ln,36608.0,3.0,2.0,1404.0,170.9045584045584,0.2502,239200.0,1628.0,30.64717,-88.32544,239950.0
AL,Daleville,Richardson Dr,36322.0,3.0,2.0,1530.0,111.04575163398692,0.29,168900.0,1452.0,31.31328,-85.703,169900.0
AL,Dothan,Santolina Rd,36303.0,4.0,4.0,2180.0,121.5137614678899,0.38,262500.0,1963.0,31.238642,-85.42869,264900.0
AL,Tuscaloosa,Stardust Dr,35405.0,4.0,3.0,2096.0,143.0820610687023,0.26,299400.0,1700.0,33.116016,-87.56847,299900.0
AL,Gadsden,N 32nd St,35904.0,3.0,2.0,1728.0,72.2800925925926,0.23,,,34.02474,-86.05376,124900.0
AL,Madison,Henderson Cir,35756.0,3.0,2.0,1968.0,193.03861788617888,0.95,379300.0,1925.0,34.74326,-86.802666,379900.0
AL,Selma,Barker St,36701.0,3.0,2.0,1655.0,69.42598187311178,0.32,,,32.40305,-87.05787,114900.0
AL,Repton,Halls Crossroads Rd,36475.0,3.0,2.0,1740.0,143.67816091954023,2.0,249100.0,820.0,31.401741,-87.3086,250000.0
AL,Anniston,Belmont Rd,36207.0,4.0,4.0,3125.0,63.2,0.37,189800.0,2034.0,33.6485,-85.81168,197500.0
AL,Alabaster,Vincent St,35007.0,4.0,2.0,1898.0,136.9336143308746,0.18,,,33.177425,-86.822235,259900.0
AL,Athens,W Hobbs St,35611.0,4.0,2.0,1566.0,159.00383141762453,,,,34.8054,-86.985596,249000.0
AL,Montgomery,E Audubon Rd,36111.0,3.0,1.0,1432.0,45.391061452513966,0.31,,,32.327934,-86.28739,65000.0
AL,Foley,Abbey Loop,36535.0,3.0,2.0,1676.0,167.00477326968974,0.2,278500.0,1949.0,30.425716,-87.69967,279900.0
AL,Oxford,Ina Ln,36203.0,3.0,2.0,1680.0,55.35714285714285,0.38,,,33.587418,-85.91039,93000.0
AL,Crane Hill,County Road 870,35053.0,3.0,1.0,1253.0,94.17398244213886,8.8,117300.0,1106.0,34.057236,-87.0346,118000.0
AL,Ramer,Strawberry Ct,36069.0,3.0,1.0,1050.0,119.04761904761904,1.0,122800.0,1025.0,32.05632,-86.18998,125000.0
AL,Orange Beach,Carondelette Dr,36561.0,3.0,3.0,2054.0,340.79844206426486,0.362,,,30.279825,-87.57666,700000.0
AL,Orange Beach,Turtle Key Dr,36561.0,6.0,6.0,3138.0,286.80688336520075,1.23,896800.0,8482.0,30.303347,-87.47633,900000.0
AL,Cullman,County Road 897,35057.0,3.0,3.0,1680.0,184.52380952380952,2.3,213500.0,1650.0,34.17419,-87.00112,310000.0
AL,Prichard,Lorraine Ave,36610.0,2.0,1.0,1000.0,30.0,0.5,28100.0,1099.0,30.74002,-88.085205,30000.0
AL,Foley,Chloe St,36535.0,3.0,2.0,1898.0,192.30769230769232,0.172,,,30.368938,-87.70316,365000.0
AL,Florala,Babe Lawrence Rd,36442.0,4.0,5.0,1400.0,196.42857142857144,21.44,274400.0,1674.0,31.01055,-86.250656,275000.0
AL,Hartford,Loveless St,36344.0,3.0,2.0,1176.0,144.47278911564626,0.27,,,31.118282,-85.672005,169900.0
AL,Harvest,Centennial Dr,35749.0,4.0,2.0,1948.0,159.13757700205338,0.47,,,34.83901,-86.75245,310000.0
AL,Brundidge,State Highway 10,36010.0,4.0,3.0,1652.0,102.90556900726392,2.35,163500.0,1275.0,31.726835,-85.755905,170000.0
AL,Montgomery,Croydon Rd,36109.0,3.0,2.0,1422.0,137.06047819971872,0.3299999999999999,,,32.38984,-86.24046,194900.0
AL,Harvest,Clydesdale Ln,35749.0,3.0,2.0,2063.0,138.14832767813863,0.2,,,34.832855,-86.77445,285000.0
AL,Trussville,Cahaba Forest Dr,35173.0,3.0,2.0,2032.0,145.1771653543307,0.36,296600.0,1781.0,33.6051,-86.599915,295000.0
AL,Falkville,County Road 1447,35622.0,3.0,2.0,1326.0,158.29562594268478,0.5,,,34.298946,-86.8004,209900.0
AL,Attalla,5th St NW,35954.0,3.0,2.0,2225.0,57.97752808988764,0.26,,,34.024174,-86.090225,129000.0
AL,Auburn,Belmonte Dr,36830.0,3.0,2.0,1881.0,175.43859649122808,0.3399999999999999,,,32.5428,-85.512436,330000.0
AL,Gulf Shores,Orleans St,36542.0,4.0,4.0,2941.0,255.0153009180551,0.083,,,30.281633,-87.69963,750000.0
AL,Goodwater,County Road 123,35072.0,3.0,2.0,1392.0,96.98275862068964,3.7,,,33.0917,-86.06,135000.0
AL,Satsuma,Dale Dr,36572.0,3.0,2.0,1640.0,134.08536585365854,0.3253,218500.0,1500.0,30.86227,-88.04361,219900.0
AL,Huntsville,Mercator Dr NW,35810.0,4.0,3.0,2800.0,64.25,0.4338842975206611,179400.0,1774.0,34.80451,-86.61303,179900.0
AL,Owens X Rds,Winstead Cir,35763.0,3.0,2.0,1520.0,170.39473684210526,0.1285583103764922,257700.0,1674.0,34.567997,-86.44204,259000.0
AL,Irvington,Irvington Bayou La Batre Hwy,36544.0,3.0,2.0,1593.0,52.66792215944759,0.9411,,528.0,30.461224,-88.235054,83900.0
AL,Mobile,Upham Pl,36607.0,3.0,2.0,1689.0,148.01657785671995,0.2428,249200.0,1500.0,30.689117,-88.090034,250000.0
AL,Northport,Saint James Ct,35475.0,3.0,2.0,1518.0,177.79973649538866,,257500.0,1635.0,33.298985,-87.60132,269900.0
AL,Pelham,Shine Dr,35124.0,3.0,3.0,1412.0,157.1529745042493,0.08,223900.0,1565.0,33.32549,-86.81488,221900.0
AL,Fairhope,Mockingbird Ln,36532.0,4.0,3.0,3146.0,190.6865861411316,0.3,573200.0,2500.0,30.572453,-87.88975,599900.0
AL,Birmingham,Matt Aaron Ln,35215.0,3.0,2.0,2032.0,127.9527559055118,0.2,260700.0,1622.0,33.651306,-86.658325,260000.0
AL,Odenville,Kelly Creek Rd,35120.0,4.0,3.0,2374.0,136.8576242628475,1.0,,,33.59886,-86.44331,324900.0
AL,Madison,Liberty Dr,35758.0,4.0,3.0,2155.0,162.41252900232018,0.2,349400.0,2050.0,34.723103,-86.75427,349999.0
AL,Gallant,Conservation Lake Rd,35972.0,4.0,2.0,2252.0,53.152753108348136,7.84,108700.0,1566.0,33.990604,-86.2719,119700.0
AL,Mobile,Schillinger Rd S,36695.0,3.0,2.0,1456.0,147.83997252747253,0.4251,215700.0,1599.0,30.656637,-88.22562,215255.0
AL,Tuscaloosa,18th St,35401.0,4.0,3.0,1656.0,105.67632850241546,,175100.0,1794.0,33.19431,-87.5363,175000.0
AL,Dothan,Doncaster Way,36305.0,3.0,2.0,2008.0,129.43227091633466,0.64,245600.0,1882.0,31.235125,-85.48253,259900.0
AL,Northport,Garden Creek Ln,35473.0,4.0,3.0,2486.0,128.68061142397426,,313200.0,2429.0,33.28883,-87.63584,319900.0
AL,Montgomery,Fletcher Hill Dr,36117.0,4.0,2.0,2548.0,129.51334379905808,0.29,,,32.348503,-86.16927,330000.0
AL,Birmingham,Redmont Dr,35213.0,3.0,4.0,4570.0,147.70240700218818,0.92,,,33.509537,-86.76526,675000.0
AL,Oxford,Timber Ln,36203.0,4.0,3.0,2723.0,115.68123393316196,0.4,,,33.605072,-85.85956,315000.0
AL,Montgomery,Bitford Way,36108.0,3.0,2.0,1882.0,63.76195536663124,0.2299999999999999,,,32.30931,-86.346,120000.0
AL,Orange Beach,Parks Edge,36561.0,4.0,5.0,2655.0,425.4237288135593,0.0826,,,30.261618,-87.62822,1129500.0
AL,Pelham,Wooddale Dr,35124.0,3.0,2.0,2134.0,140.53420805998127,0.49,295200.0,2160.0,33.34166,-86.80331,299900.0
AL,Harvest,Burwell Valley Ln,35749.0,3.0,2.0,1641.0,179.7684338817794,0.5,295000.0,1780.0,34.84083,-86.6938,295000.0
AL,Theodore,Rabbit Creek Dr,36582.0,3.0,3.0,2476.0,181.7447495961228,1.1,444700.0,2848.0,30.571985,-88.13434,450000.0
AL,Millbrook,Jackson Rd,36054.0,3.0,2.0,1969.0,116.75977653631286,0.5023,,,32.491154,-86.365776,229900.0
AL,Sylacauga,Brentwood St,35150.0,3.0,1.0,1183.0,83.68554522400676,0.19,,957.0,33.17647,-86.24123,99000.0
AL,Gadsden,Montclair Dr,35901.0,3.0,2.0,1762.0,187.2304199772985,0.8585858585858586,329300.0,1466.0,33.9497,-86.00235,329900.0
AL,Harvest,Plantation Park Dr,35749.0,3.0,2.0,1501.0,195.4630246502332,0.18,,,34.800083,-86.79375,293390.0
AL,Semmes,Webster Ln,36575.0,2.0,2.0,1248.0,125.60096153846152,3.2161,,1300.0,30.812702,-88.26252,156750.0
AL,Leeds,Sunset Dr,35094.0,3.0,1.0,1305.0,114.86590038314176,0.19,,,33.548435,-86.53135,149900.0
AL,Semmes,Semmes Woods Dr,36575.0,4.0,3.0,1856.0,139.54741379310346,0.4866999999999999,268000.0,1877.0,30.762589,-88.285416,259000.0
AL,Jacksonville,Brierwood Pl SW,36265.0,3.0,2.0,1502.0,170.10652463382158,0.41,,,33.785233,-85.784805,255500.0
AL,Montgomery,Stonewood Ct,36117.0,4.0,2.0,2226.0,103.77358490566036,0.58,,,32.35818,-86.2068,231000.0
AL,Lillian,Prairie Field Dr,36549.0,3.0,2.0,1641.0,166.97135892748324,0.1790999999999999,,,30.412874,-87.47746,274000.0
AL,Kennedy,Wiggins Rd,35555.0,2.0,1.0,1496.0,118.24866310160428,20.0,174100.0,1114.0,31.572191,-87.93222,176900.0
AL,Weaver,Cedar Springs Rd,36277.0,3.0,3.0,2208.0,81.47644927536231,1.42,,,33.76039,-85.82781,179900.0
AL,Tuscaloosa,Rice Mine Rd N APT G202,35406.0,2.0,3.0,1152.0,151.90972222222223,0.0,174600.0,1727.0,33.227802,-87.53599,175000.0
AL,Pell City,11th Ave N,35125.0,2.0,2.0,1843.0,97.66684753119914,0.52,,,33.6012,-86.280464,180000.0
AL,Muscle Shoals,W Ford Ave,35661.0,3.0,2.0,1992.0,91.6164658634538,0.35,,,34.751568,-87.67739,182500.0
AL,Birmingham,Cornell Dr,35210.0,4.0,2.0,2148.0,132.63500931098696,0.24,,,33.524174,-86.69961,284900.0
AL,Foley,Gavin Ln,36535.0,2.0,2.0,1130.0,318.5840707964602,0.275,,,30.410442,-87.82357,360000.0
AL,Selma,County Road 210,36701.0,3.0,2.0,1200.0,124.91666666666669,20.0,,,32.48699,-87.12834,149900.0
AL,Wilmer,Deer Ridge Dr,36587.0,4.0,3.0,2528.0,157.83227848101265,1.82,385400.0,2582.0,30.852259,-88.340706,399000.0
AL,Elkmont,Cotton Belt Rd,35620.0,3.0,1.0,1297.0,196.60755589822668,2.57,255300.0,1599.0,34.924484,-87.122505,255000.0
AL,Summerdale,Ridge Rd,36580.0,3.0,3.0,2366.0,422.654268808115,0.89,,,30.438637,-87.80888,1000000.0
AL,Piedmont,Hebble Hwy,36272.0,3.0,3.0,2180.0,119.22018348623853,3.27,259000.0,1665.0,33.921463,-85.579666,259900.0
AL,Birmingham,4th Ave W,35204.0,3.0,2.0,1637.0,76.90897984117288,0.18,124700.0,1048.0,33.506744,-86.84448,125900.0
AL,Birmingham,Fulton Ave,35217.0,3.0,1.0,1560.0,70.44871794871794,0.17,,1058.0,33.57448,-86.77249,109900.0
AL,Chickasaw,5th Ave,36611.0,4.0,3.0,2028.0,44.32938856015779,0.3283999999999999,,,30.764635,-88.09703,89900.0
AL,Mobile,Hamilton Creek Dr W,36695.0,3.0,3.0,1825.0,131.45205479452054,1.0,240400.0,1716.0,30.635262,-88.27472,239900.0
AL,Gulf Shores,W Beach Blvd,36542.0,4.0,3.0,1915.0,519.5822454308094,0.1377,,,30.246576,-87.701324,995000.0
AL,Alabaster,Kentwood Dr,35007.0,5.0,3.0,2562.0,161.98282591725214,0.23,350100.0,2117.0,33.217987,-86.84071,415000.0
AL,Mobile,Copperfield Dr E,36608.0,3.0,2.0,1467.0,153.37423312883436,0.2279,224600.0,1400.0,30.674248,-88.2641,225000.0
AL,Dothan,Tattnall Dr,36301.0,3.0,2.0,2130.0,150.18779342723005,0.200875,319100.0,1824.0,31.225897,-85.42912,319900.0
AL,Thomasville,Old Highway 5 N,36784.0,4.0,3.0,2808.0,137.1082621082621,10.0,,,31.938192,-87.68484,385000.0
AL,Elberta,Coleman Ln,36530.0,3.0,3.0,3221.0,170.75442409189694,0.467,528300.0,2500.0,30.371277,-87.61959,550000.0
AL,Dothan,Ridgecrest Loop,36301.0,4.0,3.0,2318.0,146.63503019844694,0.2066115702479339,,,31.168629,-85.43666,339900.0
AL,Prattville,Nina Dr,36066.0,4.0,3.0,2368.0,147.76182432432432,0.24,,,32.436718,-86.41451,349900.0
AL,Holly Pond,County Road 794,35083.0,2.0,1.0,860.0,188.3720930232558,0.42,,,34.15418,-86.630554,162000.0
AL,Phenix City,Lee Road 916,36870.0,3.0,2.0,1308.0,160.47400611620796,0.36,,,32.500706,-85.09308,209900.0
AL,Gulf Shores,W Beach Blvd #303,36542.0,1.0,2.0,676.0,841.7159763313609,,,,30.24987,-87.674126,569000.0
AL,Montgomery,Malone Dr,36106.0,3.0,3.0,2118.0,94.19263456090653,0.11,,,32.35727,-86.26152,199500.0
AL,Tuscaloosa,Covington Villas Dr,35405.0,3.0,2.0,1253.0,143.5754189944134,,185400.0,1350.0,33.14921,-87.454544,179900.0
AL,Mobile,Trailwood Dr E,36608.0,3.0,2.0,1134.0,160.49382716049382,0.2757,176200.0,1300.0,30.672604,-88.271255,182000.0
AL,Ohatchee,Ember Ln,36271.0,3.0,1.0,1088.0,130.97426470588235,0.52,,,33.78452,-85.950294,142500.0
AL,Huntsville,Morning Star Dr,35811.0,3.0,2.0,1468.0,177.04359673024524,0.4338842975206611,259600.0,1741.0,34.770145,-86.46088,259900.0
AL,Tallassee,Dee Ln,36078.0,3.0,2.0,2446.0,40.88307440719542,2.2,,,32.54265,-85.94747,100000.0
